# Exported by PeakFit GUI
# Source: E:/VS_CODE/PCM_Fano_GUI/NPs10nmEGPa.txt
# Range: 159.86975 to 2095.75376 (points=1650)
# Parameters:
# C = 1.714000e+05 +/- 0.000000e+00
# D = 1.000000e+05 +/- 0.000000e+00
# b = -19.165666 +/- 0.106200
# g0 = 25.611915 +/- 0.265667
# q = -4.335132 +/- 0.089116
# a = 0.543100 +/- 0.000000e+00
# L = 13.752900 +/- 0.000000e+00
# N = 0.010172 +/- 4.799225e-05
# y0 = 0.012844 +/- 2.130371e-03
# N_g = 0.068287 +/- 4.067750e-03
# x0 = 4.789492e+02 +/- 1.273262
# gg = 50.322616 +/- 4.343101
# x	experimental	fitted	residual
1579.3	0.350789	0.0592332	0.291556
1580.41	0.35611	0.0592387	0.296871
1581.51	0.357962	0.0592443	0.298718
1582.61	0.365972	0.0592498	0.306722
1583.71	0.366129	0.0592553	0.306873
1584.81	0.360213	0.0592608	0.300952
1585.92	0.359859	0.0592663	0.300593
1587.02	0.359492	0.0592717	0.30022
1588.12	0.358118	0.0592772	0.298841
1589.22	0.363959	0.0592826	0.304676
1590.32	0.361257	0.0592881	0.301969
1591.42	0.363475	0.0592935	0.304181
1592.52	0.362125	0.0592989	0.302826
1593.62	0.366665	0.0593043	0.30736
1594.72	0.372628	0.0593096	0.313319
1595.82	0.374269	0.059315	0.314954
1596.92	0.371488	0.0593204	0.312167
1598.02	0.372031	0.0593257	0.312706
1599.12	0.369746	0.0593311	0.310415
1600.21	0.372177	0.0593364	0.312841
1601.31	0.376997	0.0593417	0.317655
1602.41	0.37798	0.059347	0.318633
1603.51	0.380502	0.0593523	0.32115
1604.61	0.379266	0.0593575	0.319908
1605.7	0.376307	0.0593628	0.316944
1606.8	0.37859	0.0593681	0.319222
1607.9	0.385412	0.0593733	0.326038
1609	0.384138	0.0593785	0.32476
1610.09	0.382277	0.0593838	0.322893
1611.19	0.376904	0.059389	0.317515
1612.28	0.376472	0.0593942	0.317078
1613.38	0.374739	0.0593993	0.315339
1614.48	0.376351	0.0594045	0.316947
1615.57	0.377474	0.0594097	0.318065
1616.67	0.384922	0.0594148	0.325508
1617.76	0.386844	0.05942	0.327424
1618.86	0.395421	0.0594251	0.335996
1619.95	0.399047	0.0594302	0.339617
1621.05	0.399899	0.0594353	0.340464
1622.14	0.405013	0.0594404	0.345572
1623.23	0.40356	0.0594455	0.344114
1624.33	0.397892	0.0594506	0.338442
1625.42	0.399054	0.0594556	0.339598
1626.52	0.40018	0.0594607	0.340719
1627.61	0.399105	0.0594657	0.33964
1628.7	0.399942	0.0594707	0.340471
1629.79	0.400917	0.0594758	0.341441
1630.89	0.405582	0.0594808	0.346101
1631.98	0.407774	0.0594858	0.348288
1633.07	0.411709	0.0594907	0.352218
1634.16	0.413864	0.0594957	0.354368
1635.26	0.412111	0.0595007	0.35261
1636.35	0.407006	0.0595056	0.347501
1637.44	0.409989	0.0595106	0.350479
1638.53	0.407874	0.0595155	0.348359
1639.62	0.407117	0.0595204	0.347597
1640.71	0.413103	0.0595254	0.353578
1641.8	0.423415	0.0595303	0.363885
1642.89	0.424777	0.0595351	0.365242
1643.98	0.427016	0.05954	0.367476
1645.07	0.429938	0.0595449	0.370393
1646.16	0.429338	0.0595498	0.369789
1647.25	0.42464	0.0595546	0.365085
1648.34	0.424022	0.0595594	0.364462
1649.43	0.419049	0.0595643	0.359484
1650.52	0.424125	0.0595691	0.364556
1651.6	0.424152	0.0595739	0.364578
1652.69	0.424852	0.0595787	0.365273
1653.78	0.427282	0.0595835	0.367699
1654.87	0.42581	0.0595883	0.366222
1655.96	0.42518	0.059593	0.365587
1657.04	0.431045	0.0595978	0.371447
1658.13	0.431455	0.0596025	0.371853
1659.22	0.439974	0.0596073	0.380367
1660.3	0.449002	0.059612	0.38939
1661.39	0.447877	0.0596167	0.38826
1662.48	0.446224	0.0596214	0.386603
1663.56	0.436533	0.0596261	0.376907
1664.65	0.430494	0.0596308	0.370863
1665.74	0.429049	0.0596355	0.369414
1666.82	0.431846	0.0596402	0.372205
1667.91	0.433609	0.0596448	0.373964
1668.99	0.443481	0.0596495	0.383832
1670.08	0.443238	0.0596541	0.383584
1671.16	0.444653	0.0596588	0.384994
1672.24	0.441109	0.0596634	0.381445
1673.33	0.441324	0.059668	0.381656
1674.41	0.443005	0.0596726	0.383333
1675.5	0.446998	0.0596772	0.38732
1676.58	0.450921	0.0596818	0.391239
1677.66	0.452233	0.0596864	0.392546
1678.75	0.45163	0.0596909	0.39194
1679.83	0.452948	0.0596955	0.393252
1680.91	0.450544	0.0597	0.390844
1681.99	0.455511	0.0597046	0.395806
1683.08	0.458844	0.0597091	0.399135
1684.16	0.461138	0.0597136	0.401425
1685.24	0.465611	0.0597181	0.405893
1686.32	0.459153	0.0597226	0.39943
1687.4	0.457471	0.0597271	0.397743
1688.48	0.451537	0.0597316	0.391806
1689.57	0.443147	0.0597361	0.383411
1690.65	0.448027	0.0597405	0.388286
1691.73	0.451683	0.059745	0.391938
1692.81	0.457412	0.0597494	0.397663
1693.89	0.463203	0.0597539	0.403449
1694.97	0.460068	0.0597583	0.400309
1696.05	0.455812	0.0597627	0.396049
1697.13	0.452946	0.0597671	0.393179
1698.21	0.451582	0.0597715	0.39181
1699.28	0.4565	0.0597759	0.396724
1700.36	0.469702	0.0597803	0.409922
1701.44	0.476976	0.0597847	0.417192
1702.52	0.480707	0.0597891	0.420918
1703.6	0.481939	0.0597934	0.422145
1704.68	0.47827	0.0597978	0.418472
1705.75	0.476248	0.0598021	0.416446
1706.83	0.470476	0.0598064	0.41067
1707.91	0.464544	0.0598108	0.404734
1708.99	0.467422	0.0598151	0.407606
1710.06	0.464618	0.0598194	0.404799
1711.14	0.470703	0.0598237	0.410879
1712.22	0.479354	0.059828	0.419526
1713.29	0.490724	0.0598322	0.430891
1714.37	0.491637	0.0598365	0.4318
1715.44	0.488344	0.0598408	0.428503
1716.52	0.485282	0.059845	0.425437
1717.6	0.48446	0.0598493	0.424611
1718.67	0.485264	0.0598535	0.42541
1719.75	0.487687	0.0598577	0.427829
1720.82	0.492849	0.059862	0.432987
1721.89	0.503332	0.0598662	0.443466
1722.97	0.503003	0.0598704	0.443133
1724.04	0.504705	0.0598746	0.44483
1725.12	0.506705	0.0598788	0.446826
1726.19	0.506713	0.0598829	0.446831
1727.26	0.504697	0.0598871	0.444809
1728.34	0.504407	0.0598913	0.444516
1729.41	0.509387	0.0598954	0.449491
1730.48	0.508515	0.0598996	0.448615
1731.56	0.507039	0.0599037	0.447135
1732.63	0.507037	0.0599078	0.447129
1733.7	0.511804	0.059912	0.451892
1734.77	0.51242	0.0599161	0.452504
1735.84	0.51156	0.0599202	0.451639
1736.91	0.514114	0.0599243	0.45419
1737.99	0.516427	0.0599284	0.456498
1739.06	0.516455	0.0599325	0.456523
1740.13	0.514895	0.0599365	0.454958
1741.2	0.515075	0.0599406	0.455135
1742.27	0.518245	0.0599447	0.4583
1743.34	0.515588	0.0599487	0.455639
1744.41	0.513392	0.0599528	0.453439
1745.48	0.510037	0.0599568	0.45008
1746.55	0.511011	0.0599608	0.451051
1747.62	0.51554	0.0599648	0.455575
1748.69	0.515409	0.0599689	0.45544
1749.76	0.516956	0.0599729	0.456983
1750.82	0.515841	0.0599769	0.455864
1751.89	0.512106	0.0599808	0.452126
1752.96	0.514394	0.0599848	0.454409
1754.03	0.515565	0.0599888	0.455577
1755.1	0.5197	0.0599928	0.459707
1756.17	0.524304	0.0599967	0.464307
1757.23	0.527443	0.0600007	0.467442
1758.3	0.52985	0.0600046	0.469846
1759.37	0.529793	0.0600086	0.469784
1760.43	0.527534	0.0600125	0.467521
1761.5	0.525341	0.0600164	0.465325
1762.57	0.525545	0.0600203	0.465525
1763.63	0.522283	0.0600242	0.462259
1764.7	0.513808	0.0600281	0.45378
1765.76	0.513496	0.060032	0.453464
1766.83	0.516798	0.0600359	0.456762
1767.89	0.524307	0.0600398	0.464267
1768.96	0.529252	0.0600436	0.469208
1770.02	0.530625	0.0600475	0.470577
1771.09	0.530137	0.0600514	0.470086
1772.15	0.529399	0.0600552	0.469344
1773.22	0.524056	0.060059	0.463997
1774.28	0.521905	0.0600629	0.461842
1775.35	0.528163	0.0600667	0.468096
1776.41	0.536513	0.0600705	0.476443
1777.47	0.545913	0.0600743	0.485839
1778.54	0.548599	0.0600781	0.488521
1779.6	0.54557	0.0600819	0.485488
1780.66	0.544239	0.0600857	0.484153
1781.72	0.540869	0.0600895	0.480779
1782.79	0.535795	0.0600933	0.475702
1783.85	0.541798	0.060097	0.481701
1784.91	0.544647	0.0601008	0.484547
1785.97	0.547539	0.0601046	0.487434
1787.03	0.546533	0.0601083	0.486425
1788.09	0.548472	0.0601121	0.48836
1789.16	0.542976	0.0601158	0.48286
1790.22	0.542892	0.0601195	0.482772
1791.28	0.54224	0.0601232	0.482117
1792.34	0.544574	0.0601269	0.484447
1793.4	0.545666	0.0601307	0.485536
1794.46	0.550544	0.0601344	0.49041
1795.52	0.552415	0.060138	0.492277
1796.58	0.554761	0.0601417	0.49462
1797.64	0.554688	0.0601454	0.494543
1798.69	0.555041	0.0601491	0.494892
1799.75	0.553773	0.0601527	0.493621
1800.81	0.556475	0.0601564	0.496318
1801.87	0.563052	0.0601601	0.502892
1802.93	0.573218	0.0601637	0.513054
1803.99	0.570792	0.0601673	0.510625
1805.04	0.568475	0.060171	0.508304
1806.1	0.570581	0.0601746	0.510406
1807.16	0.569345	0.0601782	0.509167
1808.22	0.56356	0.0601818	0.503379
1809.27	0.565397	0.0601854	0.505212
1810.33	0.566252	0.060189	0.506063
1811.39	0.56478	0.0601926	0.504587
1812.44	0.558641	0.0601962	0.498445
1813.5	0.563691	0.0601998	0.503492
1814.55	0.563175	0.0602034	0.502972
1815.61	0.564794	0.0602069	0.504587
1816.67	0.561675	0.0602105	0.501464
1817.72	0.563153	0.060214	0.502939
1818.78	0.561879	0.0602176	0.501661
1819.83	0.564826	0.0602211	0.504605
1820.88	0.56631	0.0602246	0.506085
1821.94	0.575343	0.0602282	0.515115
1822.99	0.575778	0.0602317	0.515547
1824.05	0.576245	0.0602352	0.51601
1825.1	0.575315	0.0602387	0.515076
1826.15	0.567596	0.0602422	0.507354
1827.21	0.566709	0.0602457	0.506463
1828.26	0.568635	0.0602492	0.508386
1829.31	0.569379	0.0602527	0.509127
1830.37	0.575003	0.0602562	0.514747
1831.42	0.579469	0.0602596	0.51921
1832.47	0.574371	0.0602631	0.514108
1833.52	0.572956	0.0602666	0.51269
1834.57	0.562188	0.06027	0.501918
1835.63	0.557319	0.0602735	0.497045
1836.68	0.558149	0.0602769	0.497872
1837.73	0.560709	0.0602803	0.500429
1838.78	0.56188	0.0602838	0.501597
1839.83	0.568836	0.0602872	0.508549
1840.88	0.570732	0.0602906	0.510441
1841.93	0.571285	0.060294	0.510991
1842.98	0.569331	0.0602974	0.509034
1844.03	0.56626	0.0603008	0.505959
1845.08	0.566191	0.0603042	0.505887
1846.13	0.563157	0.0603076	0.502849
1847.18	0.557987	0.0603109	0.497676
1848.23	0.562548	0.0603143	0.502234
1849.28	0.571134	0.0603177	0.510816
1850.32	0.570365	0.060321	0.510044
1851.37	0.573151	0.0603244	0.512826
1852.42	0.570756	0.0603277	0.510428
1853.47	0.568835	0.0603311	0.508504
1854.52	0.565056	0.0603344	0.504721
1855.56	0.56498	0.0603378	0.504642
1856.61	0.56373	0.0603411	0.503389
1857.66	0.563859	0.0603444	0.503515
1858.7	0.560696	0.0603477	0.500348
1859.75	0.559041	0.060351	0.49869
1860.8	0.555849	0.0603543	0.495494
1861.84	0.566086	0.0603576	0.505728
1862.89	0.570901	0.0603609	0.51054
1863.94	0.577797	0.0603642	0.517433
1864.98	0.5749	0.0603675	0.514533
1866.03	0.573694	0.0603707	0.513323
1867.07	0.574545	0.060374	0.514171
1868.12	0.573605	0.0603773	0.513228
1869.16	0.565981	0.0603805	0.505601
1870.2	0.572825	0.0603838	0.512441
1871.25	0.573339	0.060387	0.512952
1872.29	0.57004	0.0603903	0.50965
1873.34	0.568816	0.0603935	0.508422
1874.38	0.572394	0.0603967	0.511997
1875.42	0.576334	0.0604	0.515934
1876.47	0.580181	0.0604032	0.519778
1877.51	0.570721	0.0604064	0.510314
1878.55	0.567287	0.0604096	0.506878
1879.6	0.560971	0.0604128	0.500558
1880.64	0.555112	0.060416	0.494696
1881.68	0.554229	0.0604192	0.49381
1882.72	0.562006	0.0604224	0.501584
1883.76	0.565226	0.0604255	0.5048
1884.8	0.570822	0.0604287	0.510394
1885.85	0.566317	0.0604319	0.505885
1886.89	0.569089	0.060435	0.508654
1887.93	0.565124	0.0604382	0.504686
1888.97	0.568804	0.0604413	0.508363
1890.01	0.564736	0.0604445	0.504291
1891.05	0.570232	0.0604476	0.509784
1892.09	0.569829	0.0604508	0.509378
1893.13	0.570486	0.0604539	0.510032
1894.17	0.564083	0.060457	0.503626
1895.21	0.568325	0.0604601	0.507865
1896.25	0.562822	0.0604632	0.502359
1897.28	0.559598	0.0604663	0.499132
1898.32	0.551755	0.0604695	0.491286
1899.36	0.557148	0.0604725	0.496676
1900.4	0.559358	0.0604756	0.498882
1901.44	0.559057	0.0604787	0.498578
1902.48	0.560305	0.0604818	0.499823
1903.51	0.564692	0.0604849	0.504207
1904.55	0.56026	0.060488	0.499772
1905.59	0.554417	0.060491	0.493926
1906.62	0.557897	0.0604941	0.497403
1907.66	0.559934	0.0604971	0.499437
1908.7	0.558513	0.0605002	0.498012
1909.73	0.560978	0.0605032	0.500475
1910.77	0.558849	0.0605063	0.498343
1911.81	0.557892	0.0605093	0.497382
1912.84	0.556365	0.0605123	0.495852
1913.88	0.556597	0.0605154	0.496082
1914.91	0.559058	0.0605184	0.49854
1915.95	0.555915	0.0605214	0.495394
1916.98	0.553089	0.0605244	0.492565
1918.02	0.551376	0.0605274	0.490849
1919.05	0.54229	0.0605304	0.481759
1920.08	0.542704	0.0605334	0.48217
1921.12	0.544385	0.0605364	0.483849
1922.15	0.553142	0.0605394	0.492603
1923.19	0.557307	0.0605424	0.496765
1924.22	0.56098	0.0605453	0.500435
1925.25	0.561456	0.0605483	0.500908
1926.29	0.56514	0.0605513	0.504589
1927.32	0.563646	0.0605542	0.503092
1928.35	0.560927	0.0605572	0.50037
1929.38	0.560171	0.0605601	0.499611
1930.41	0.561244	0.0605631	0.500681
1931.45	0.556926	0.060566	0.49636
1932.48	0.555174	0.060569	0.494605
1933.51	0.549107	0.0605719	0.488535
1934.54	0.546757	0.0605748	0.486182
1935.57	0.546155	0.0605777	0.485578
1936.6	0.549052	0.0605806	0.488471
1937.63	0.554017	0.0605836	0.493433
1938.66	0.556317	0.0605865	0.495731
1939.69	0.558283	0.0605894	0.497693
1940.72	0.560788	0.0605923	0.500196
1941.75	0.552731	0.0605952	0.492136
1942.78	0.548994	0.060598	0.488396
1943.81	0.549195	0.0606009	0.488594
1944.84	0.551488	0.0606038	0.490884
1945.87	0.552666	0.0606067	0.492059
1946.9	0.548336	0.0606095	0.487726
1947.92	0.545941	0.0606124	0.485329
1948.95	0.545368	0.0606153	0.484752
1949.98	0.543	0.0606181	0.482382
1951.01	0.541588	0.060621	0.480967
1952.04	0.545433	0.0606238	0.48481
1953.06	0.543441	0.0606266	0.482815
1954.09	0.537941	0.0606295	0.477311
1955.12	0.526767	0.0606323	0.466135
1956.14	0.5228	0.0606351	0.462165
1957.17	0.525523	0.060638	0.464885
1958.2	0.531049	0.0606408	0.470408
1959.22	0.538154	0.0606436	0.47751
1960.25	0.549331	0.0606464	0.488685
1961.27	0.55022	0.0606492	0.489571
1962.3	0.546296	0.060652	0.485644
1963.32	0.537597	0.0606548	0.476942
1964.35	0.535249	0.0606576	0.474591
1965.37	0.538611	0.0606604	0.477951
1966.4	0.53768	0.0606632	0.477016
1967.42	0.54397	0.0606659	0.483304
1968.45	0.545195	0.0606687	0.484527
1969.47	0.545611	0.0606715	0.48494
1970.49	0.543551	0.0606742	0.482877
1971.52	0.536591	0.060677	0.475914
1972.54	0.53348	0.0606797	0.4728
1973.56	0.531838	0.0606825	0.471156
1974.59	0.527819	0.0606852	0.467134
1975.61	0.529066	0.060688	0.468378
1976.63	0.533707	0.0606907	0.473017
1977.65	0.537483	0.0606934	0.47679
1978.67	0.535975	0.0606962	0.475279
1979.7	0.532668	0.0606989	0.471969
1980.72	0.528248	0.0607016	0.467546
1981.74	0.52178	0.0607043	0.461076
1982.76	0.520936	0.060707	0.460229
1983.78	0.525013	0.0607097	0.464303
1984.8	0.529862	0.0607124	0.46915
1985.82	0.533024	0.0607151	0.472309
1986.84	0.530849	0.0607178	0.470131
1987.86	0.532587	0.0607205	0.471866
1988.88	0.524084	0.0607232	0.46336
1989.9	0.519206	0.0607259	0.458481
1990.92	0.51746	0.0607286	0.456731
1991.94	0.522938	0.0607312	0.462207
1992.96	0.524602	0.0607339	0.463868
1993.98	0.524613	0.0607366	0.463876
1995	0.523646	0.0607392	0.462907
1996.01	0.525867	0.0607419	0.465125
1997.03	0.519148	0.0607445	0.458404
1998.05	0.515068	0.0607472	0.45432
1999.07	0.514384	0.0607498	0.453634
2000.08	0.521181	0.0607525	0.460428
2001.1	0.526777	0.0607551	0.466022
2002.12	0.525157	0.0607577	0.464399
2003.13	0.525698	0.0607603	0.464937
2004.15	0.523401	0.060763	0.462638
2005.17	0.52045	0.0607656	0.459685
2006.18	0.512659	0.0607682	0.451891
2007.2	0.510065	0.0607708	0.449294
2008.22	0.506739	0.0607734	0.445966
2009.23	0.504848	0.060776	0.444072
2010.25	0.503161	0.0607786	0.442383
2011.26	0.503402	0.0607812	0.442621
2012.28	0.501115	0.0607838	0.440331
2013.29	0.504899	0.0607864	0.444113
2014.3	0.506522	0.060789	0.445733
2015.32	0.503766	0.0607915	0.442975
2016.33	0.502509	0.0607941	0.441715
2017.35	0.498244	0.0607967	0.437447
2018.36	0.495121	0.0607992	0.434322
2019.37	0.495648	0.0608018	0.434846
2020.39	0.494348	0.0608044	0.433544
2021.4	0.49503	0.0608069	0.434223
2022.41	0.498639	0.0608095	0.43783
2023.42	0.495386	0.060812	0.434574
2024.44	0.497119	0.0608145	0.436305
2025.45	0.486762	0.0608171	0.425944
2026.46	0.48283	0.0608196	0.42201
2027.47	0.484883	0.0608221	0.424061
2028.48	0.486267	0.0608247	0.425443
2029.49	0.488145	0.0608272	0.427318
2030.51	0.493523	0.0608297	0.432693
2031.52	0.496106	0.0608322	0.435273
2032.53	0.498068	0.0608347	0.437234
2033.54	0.486101	0.0608372	0.425263
2034.55	0.485436	0.0608397	0.424596
2035.56	0.485054	0.0608422	0.424212
2036.57	0.476494	0.0608447	0.415649
2037.58	0.470415	0.0608472	0.409568
2038.58	0.463705	0.0608497	0.402856
2039.59	0.465757	0.0608522	0.404904
2040.6	0.463565	0.0608547	0.40271
2041.61	0.460787	0.0608571	0.39993
2042.62	0.469052	0.0608596	0.408192
2043.63	0.473752	0.0608621	0.41289
2044.64	0.470115	0.0608645	0.40925
2045.64	0.468014	0.060867	0.407147
2046.65	0.463639	0.0608695	0.40277
2047.66	0.460562	0.0608719	0.39969
2048.66	0.453611	0.0608744	0.392736
2049.67	0.453171	0.0608768	0.392294
2050.68	0.455093	0.0608793	0.394214
2051.68	0.453477	0.0608817	0.392595
2052.69	0.45329	0.0608841	0.392406
2053.7	0.454632	0.0608866	0.393746
2054.7	0.453312	0.060889	0.392423
2055.71	0.451073	0.0608914	0.390182
2056.71	0.444392	0.0608938	0.383498
2057.72	0.44296	0.0608962	0.382064
2058.72	0.435861	0.0608987	0.374962
2059.73	0.427404	0.0609011	0.366503
2060.73	0.424399	0.0609035	0.363496
2061.74	0.423644	0.0609059	0.362738
2062.74	0.42254	0.0609083	0.361632
2063.74	0.426614	0.0609107	0.365703
2064.75	0.424278	0.060913	0.363365
2065.75	0.426249	0.0609154	0.365333
2066.75	0.424741	0.0609178	0.363823
2067.76	0.424473	0.0609202	0.363553
2068.76	0.420495	0.0609226	0.359572
2069.76	0.423182	0.0609249	0.362257
2070.77	0.424299	0.0609273	0.363372
2071.77	0.42326	0.0609297	0.36233
2072.77	0.417198	0.060932	0.356266
2073.77	0.409485	0.0609344	0.348551
2074.77	0.404698	0.0609368	0.343761
2075.77	0.40248	0.0609391	0.341541
2076.77	0.396482	0.0609415	0.33554
2077.78	0.399854	0.0609438	0.33891
2078.78	0.397048	0.0609461	0.336102
2079.78	0.397162	0.0609485	0.336214
2080.78	0.395897	0.0609508	0.334947
2081.78	0.394524	0.0609531	0.33357
2082.78	0.397455	0.0609555	0.336499
2083.78	0.39697	0.0609578	0.336012
2084.78	0.390983	0.0609601	0.330023
2085.77	0.387363	0.0609624	0.326401
2086.77	0.381515	0.0609647	0.32055
2087.77	0.38126	0.060967	0.320293
2088.77	0.379637	0.0609694	0.318667
2089.77	0.38182	0.0609717	0.320849
2090.77	0.380524	0.060974	0.319551
2091.76	0.381707	0.0609763	0.320731
2092.76	0.380515	0.0609785	0.319536
2093.76	0.378844	0.0609808	0.317863
2094.76	0.376693	0.0609831	0.31571
2095.75	0.374064	0.0609854	0.313078
