# Peakfit fitted function data
# Source: E:/VS_CODE/PCM_Fano/10nm_50L_peak.txt
# Parameters:
# iC=171400.0
# iD=100000.0
# ib=6.997263404373758
# ig0=4.5
# iq=51.50252989943741
# ia=0.5431
# iL=5.000775239876671
# N=0.0005248358402419427
# y0=912.5168087271778
#
# iw	y_model	y	residual
388.7132	913.0511643826371	940.0	26.948835617362874
389.5717	913.0925620768453	945.0	31.907437923154703
390.43	913.1400566226042	942.0	28.85994337739578
391.2881	913.1946342871114	937.0	23.8053657128886
392.1461	913.2575144080416	944.0	30.74248559195837
393.0039	913.3301954951306	931.0	17.669804504869376
393.8616	913.414577475983	944.0	30.585422524016963
394.7191	913.5130563615378	951.0	37.48694363846221
395.5765	913.6287475374253	948.0	34.371252462574716
396.4337	913.7657042680295	937.0	23.23429573197052
397.2908	913.929365106957	945.0	31.070634893043007
398.1477	914.1270824320324	949.0	34.87291756796765
399.0045	914.3691237228571	933.0	18.630876277142875
399.8611	914.6700514539281	943.0	28.329948546071932
400.7176	915.0512702473703	951.0	35.948729752629674
401.5739	915.5450083521323	955.0	39.4549916478677
402.43	916.2016183835727	945.0	28.798381616427264
403.286	917.1023595222173	950.0	32.897640477782716
404.1418	918.3806227303694	943.0	24.619377269630604
404.9976	920.2514036495631	935.0	14.748596350436856
405.8531	923.0058468547927	951.0	27.994153145207292
406.7085	926.8206300990386	942.0	15.179369900961433
407.5637	931.3174444333109	961.0	29.682555566689075
408.4188	935.6513126661195	951.0	15.348687333880548
409.2737	939.2555350765853	969.0	29.74446492341474
410.1285	941.9721407857847	957.0	15.027859214215255
410.9831	943.7776249775843	959.0	15.22237502241569
411.8376	944.6715045898376	941.0	-3.671504589837582
412.6919	944.6720861916667	977.0	32.32791380833328
413.5461	943.8314241682972	964.0	20.16857583170281
414.4001	942.2446443140481	954.0	11.75535568595194
415.254	940.051628790856	975.0	34.94837120914406
416.1077	937.4336852122366	961.0	23.566314787763417
416.9612	934.6040729565079	964.0	29.395927043492065
417.8146	931.7953435354904	970.0	38.20465646450964
418.6679	929.2451236720784	975.0	45.75487632792158
419.521	927.1797167389393	980.0	52.820283261060695
420.3739	925.7969921573623	984.0	58.2030078426377
421.2267	925.2514785899047	1000.0	74.74852141009535
422.0794	925.6418783302978	971.0	45.3581216697022
422.9319	927.0011297549296	983.0	55.99887024507041
423.7842	929.2914311753963	979.0	49.70856882460373
424.6364	932.4047289746189	983.0	50.59527102538107
425.4884	936.1668460409951	998.0	61.8331539590049
426.3403	940.3492485008886	1003.0	62.65075149911138
427.192	944.6823760822845	1004.0	59.31762391771554
428.0436	948.8763800547144	998.0	49.123619945285554
428.8951	952.6410174778017	1005.0	52.35898252219829
429.7463	955.7080625990288	994.0	38.291937400971165
430.5974	957.8556532407429	1016.0	58.14434675925713
431.4484	958.9252803759892	996.0	37.074719624010754
